Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Japan,Cassava,2008,164610,958.3,14264.09,13.48
Japan,Cassava,2009,140580,489.7,16727.39,14.96
Japan,Cassava,2010,115204,784.3,13992.7,11.9
Japan,Cassava,2011,151245,762.8,20549.61,14.33
Japan,Cassava,2012,156636,777.6,18366.02,10.01
Japan,Cassava,2013,149954,859.2,21329.62,13.0
Japan,Sweet potatoes,1995,135955,631.0,19500.99,14.66
Japan,Sweet potatoes,1996,99774,40.0,15194.66,11.74
Japan,Sweet potatoes,1997,117176,953.9,9005.43,13.38
Japan,Sweet potatoes,1998,134775,864.8,19771.37,14.61
Japan,Sweet potatoes,1999,129151,736.3,17946.17,13.35
Japan,Sweet potatoes,2000,121306,790.2,17345.66,13.92
Japan,Sweet potatoes,2001,96605,380.6,11218.58,10.84
Japan,Sweet potatoes,2002,146310,775.9,18615.03,12.17
Japan,Sweet potatoes,2003,109611,937.8,20279.25,10.88
Japan,Sweet potatoes,2004,146625,913.8,10686.98,14.89
Japan,Sweet potatoes,2005,110365,732.1,15883.97,10.21
Japan,Sweet potatoes,2006,117107,659.0,10429.73,14.74
Japan,Sweet potatoes,2007,104522,180.4,13163.87,14.89
Japan,Sweet potatoes,2008,128287,482.8,17225.2,11.11
Japan,Sweet potatoes,2009,125268,900.8,16680.66,13.23
Japan,Sweet potatoes,2010,106589,819.1,19486.44,13.79
Japan,Sweet potatoes,2011,128004,651.2,14109.63,10.3
Japan,Sweet potatoes,2012,119489,854.4,21956.85,14.81
Japan,Sweet potatoes,2013,138784,811.7,14895.39,14.33
Japan,Yams,1995,119717,702.4,14683.78,13.21
Japan,Yams,1996,113463,945.4,11106.93,15.78
Japan,Yams,1997,150737,1082.8,18866.02,10.74
Japan,Yams,1998,146796,1036.5,13978.54,13.87
Japan,Yams,1999,103450,565.4,16330.59,11.63
Japan,Yams,2000,130830,856.9,13758.65,14.4
Japan,Yams,2001,123844,781.5,12607.7,14.42
Japan,Yams,2002,127076,838.5,11285.81,16.54
Japan,Yams,2003,146049,763.9,20838.39,14.59
Japan,Yams,2004,151670,622.0,13638.84,16.81
Japan,Yams,2005,144174,355.8,14547.81,15.69
Japan,Yams,2006,138038,787.3,11965.1,13.33
Japan,Yams,2007,144265,457.3,13746.81,14.87
Japan,Yams,2008,110513,553.4,16262.4,15.41
Japan,Yams,2009,141288,706.5,11252.61,11.23
Japan,Yams,2010,152404,768.4,18328.93,13.73
Japan,Yams,2011,147923,1200.0,21695.29,15.43
Japan,Yams,2012,118394,1122.2,21966.68,14.96
Japan,Yams,2013,134772,467.8,18077.72,15.09
Japan,Plantains and others,1995,141663,577.8,15706.33,12.82
Japan,Plantains and others,1996,166499,831.4,12453.62,12.75
Japan,Plantains and others,1997,191367,1006.2,17477.41,11.07
Japan,Plantains and others,1998,138155,688.2,11562.72,13.68
Japan,Plantains and others,1999,171671,459.6,17202.68,13.05
Japan,Plantains and others,2000,156216,593.6,16836.55,11.08
Japan,Plantains and others,2001,179404,532.0,13905.01,13.42
Japan,Plantains and others,2002,181358,657.7,14278.56,14.85
Japan,Plantains and others,2003,147517,1004.4,16529.65,13.12
Japan,Plantains and others,2004,166211,447.5,15510.55,14.33
Japan,Plantains and others,2005,153674,683.1,12987.99,15.26
Japan,Plantains and others,2006,148454,693.2,14784.7,13.71
Japan,Plantains and others,2007,163379,682.4,14049.03,16.04
Japan,Plantains and others,2008,197269,756.8,18368.34,15.42
Japan,Plantains and others,2009,140651,658.7,21174.52,14.66
Japan,Plantains and others,2010,155715,908.1,13532.97,13.16
Japan,Plantains and others,2011,179126,923.5,15527.42,11.1
Japan,Plantains and others,2012,197648,802.3,12969.46,14.7
Japan,Plantains and others,2013,166922,587.8,11778.34,12.84
Kenya,Maize,1995,106048,708.7,33862.68,8.32
Kenya,Maize,1996,78357,357.7,37204.08,9.46
Kenya,Maize,1997,93375,506.1,36924.08,11.23
Kenya,Maize,1998,94501,947.1,29271.57,9.96
Kenya,Maize,1999,83967,933.5,17605.05,11.4
Kenya,Maize,2000,85974,327.9,31168.78,10.58
Kenya,Maize,2001,81640,273.9,28784.64,10.3
Kenya,Maize,2002,97459,494.6,19387.76,11.06
Kenya,Maize,2003,110637,717.1,37591.15,10.7
Kenya,Maize,2004,116720,365.7,24988.27,14.36
Kenya,Maize,2005,87947,898.6,22422.22,13.72
Kenya,Maize,2006,85116,559.2,27095.9,11.33
Kenya,Maize,2007,107457,551.4,36811.71,11.07
Kenya,Maize,2008,85114,651.5,24527.61,8.84
Kenya,Maize,2009,88166,541.1,26503.93,12.46
Kenya,Maize,2010,116217,816.9,25858.49,10.3
Kenya,Maize,2011,81071,667.7,26618.94,10.41
Kenya,Maize,2012,84702,762.0,35524.9,8.3
Kenya,Maize,2013,101136,736.6,34994.78,13.16
Kenya,Potatoes,1995,213779,402.2,21485.76,12.9
Kenya,Potatoes,1996,226492,618.8,23883.61,10.69
Kenya,Potatoes,1997,198416,487.6,36280.87,12.97
Kenya,Potatoes,1998,179360,509.6,21493.59,13.44
Kenya,Potatoes,1999,215335,898.6,29767.69,10.06
Kenya,Potatoes,2000,207900,533.2,17769.58,7.87
Kenya,Potatoes,2001,171878,567.0,17167.01,10.94
Kenya,Potatoes,2002,191255,832.0,34078.48,13.32
Kenya,Potatoes,2003,207413,747.6,24147.16,12.49
Kenya,Potatoes,2004,187253,549.0,36335.71,8.93
Kenya,Potatoes,2005,207889,654.3,21557.15,12.61
Kenya,Potatoes,2006,179550,40.0,20115.67,11.01
Kenya,Potatoes,2007,179681,221.1,37654.2,9.6
Kenya,Potatoes,2008,187930,640.7,32987.73,13.35
Kenya,Potatoes,2009,191964,613.6,35857.78,11.89
Kenya,Potatoes,2010,192363,672.2,18177.76,9.69
Kenya,Potatoes,2011,193997,718.8,39298.63,8.89
Kenya,Potatoes,2012,235017,622.5,28966.83,12.93
Kenya,Potatoes,2013,202458,666.9,24773.14,11.25
Kenya,"Rice, paddy",1995,91061,480.9,26675.53,8.4
Kenya,"Rice, paddy",1996,96190,508.7,16712.7,12.21
Kenya,"Rice, paddy",1997,79714,648.1,16989.75,8.97
Kenya,"Rice, paddy",1998,91540,175.4,36132.07,9.67
Kenya,"Rice, paddy",1999,79457,522.8,30244.63,10.59
Kenya,"Rice, paddy",2000,89757,544.8,19693.26,10.84
Kenya,"Rice, paddy",2001,75732,671.6,18196.39,10.19
Kenya,"Rice, paddy",2002,91249,378.0,30231.38,11.69
Kenya,"Rice, paddy",2003,82522,782.3,30211.95,9.94
Kenya,"Rice, paddy",2004,88120,1035.2,20867.83,13.24
Kenya,"Rice, paddy",2005,79908,352.8,33860.23,8.08
Kenya,"Rice, paddy",2006,94037,560.0,26514.81,11.26
Kenya,"Rice, paddy",2007,88706,1043.0,18802.91,13.96
Kenya,"Rice, paddy",2008,81243,752.6,32385.75,10.22
Kenya,"Rice, paddy",2009,77687,870.8,36982.63,11.02
Kenya,"Rice, paddy",2010,82790,329.4,18918.78,8.81
Kenya,"Rice, paddy",2011,90889,536.2,34124.73,12.41
Kenya,"Rice, paddy",2012,93780,397.3,33580.94,10.23
Kenya,"Rice, paddy",2013,99281,956.3,20760.04,11.45
Kenya,Wheat,1995,56371,953.8,37205.34,11.64
Kenya,Wheat,1996,64084,784.9,35917.28,10.26
Kenya,Wheat,1997,57115,910.1,34448.79,11.94
Kenya,Wheat,1998,62337,540.9,26309.55,12.98
Kenya,Wheat,1999,73885,713.2,28538.59,10.8
Kenya,Wheat,2000,66626,692.8,34365.3,9.47
Kenya,Wheat,2001,75308,839.7,35537.68,14.0
Kenya,Wheat,2002,58669,240.1,35848.7,9.93
Kenya,Wheat,2003,62090,444.8,17254.97,12.05
Kenya,Wheat,2004,60940,638.0,23256.97,10.15
Kenya,Wheat,2005,54232,532.7,34300.7,10.01
Kenya,Wheat,2006,71358,736.1,32223.63,11.15
Kenya,Wheat,2007,66976,530.3,36984.07,10.03
Kenya,Wheat,2008,55424,906.7,26722.33,12.68
Kenya,Wheat,2009,74552,750.8,28108.95,12.48
Kenya,Wheat,2010,66603,331.3,36874.14,9.18
Kenya,Wheat,2011,64459,369.5,22778.47,10.85
Kenya,Wheat,2012,71595,858.3,38781.8,10.17
Kenya,Wheat,2013,56159,895.9,25965.89,9.92
Kenya,Soybeans,1995,36210,526.3,35739.03,10.15
Kenya,Soybeans,1996,34988,513.6,36166.87,10.67
Kenya,Soybeans,1997,32312,179.2,17859.08,11.4
Kenya,Soybeans,1998,40097,539.6,23981.11,13.35
Kenya,Soybeans,1999,39138,699.2,23598.72,11.33
Kenya,Soybeans,2000,41296,905.4,27221.21,13.04
Kenya,Soybeans,2001,35204,937.3,22756.19,10.01
Kenya,Soybeans,2002,41672,328.6,17407.47,8.05
Kenya,Soybeans,2003,34676,810.8,18768.64,7.83
Kenya,Soybeans,2004,49082,637.6,37828.91,12.19
Kenya,Soybeans,2005,45355,267.9,35962.03,9.3
Kenya,Soybeans,2006,39920,858.1,34426.23,11.63
Kenya,Soybeans,2007,34611,860.7,32522.52,11.21
Kenya,Soybeans,2008,44670,401.2,22805.37,10.11
Kenya,Soybeans,2009,35865,809.8,29433.8,8.33
Kenya,Soybeans,2010,36164,499.1,28871.42,9.77
Kenya,Soybeans,2011,43934,599.6,19400.83,11.82
Kenya,Soybeans,2012,41206,874.2,24293.03,8.68
Kenya,Soybeans,2013,44578,434.8,28404.42,8.84
Kenya,Sorghum,1995,44821,544.2,18514.45,9.0
Kenya,Sorghum,1996,57537,635.6,36851.86,9.19
Kenya,Sorghum,1997,42294,847.8,34956.9,8.09
Kenya,Sorghum,1998,47867,381.8,21025.56,13.46
Kenya,Sorghum,1999,45304,611.4,22152.67,10.01
Kenya,Sorghum,2000,50321,1176.3,29117.42,10.37
Kenya,Sorghum,2001,41722,705.6,19676.16,9.55
Kenya,Sorghum,2002,48199,369.9,23680.45,11.85
Kenya,Sorghum,2003,53476,972.4,30644.52,10.08
Kenya,Sorghum,2004,47895,363.0,24256.76,12.43
Kenya,Sorghum,2005,40699,493.8,17530.95,11.41
Kenya,Sorghum,2006,54706,489.4,29057.29,10.28
Kenya,Sorghum,2007,49117,409.7,26280.26,11.9
Kenya,Sorghum,2008,50771,693.5,37432.15,11.4
Kenya,Sorghum,2009,44567,455.3,30107.86,11.31
Kenya,Sorghum,2010,42131,1036.9,23564.38,9.18
Kenya,Sorghum,2011,44881,444.1,39458.07,9.64
Kenya,Sorghum,2012,51898,643.8,36793.42,9.07
Kenya,Sorghum,2013,52325,736.8,33820.51,7.95
Kenya,Cassava,1995,142099,729.8,35015.98,11.37
Kenya,Cassava,1996,113047,974.4,34014.38,9.25
Kenya,Cassava,1997,134920,792.4,21313.93,10.64
Kenya,Cassava,1998,122968,496.6,20398.54,9.18
Kenya,Cassava,1999,131446,464.5,21888.83,10.13
Kenya,Cassava,2000,122180,249.2,33163.23,11.35
Kenya,Cassava,2001,150501,620.8,26361.08,11.75
Kenya,Cassava,2002,155470,448.8,24392.43,12.17
Kenya,Cassava,2003,159396,885.3,33848.41,10.44
Kenya,Cassava,2004,145023,377.6,30013.61,10.9
Kenya,Cassava,2005,143196,594.0,36575.39,10.52
Kenya,Cassava,2006,148872,725.2,36566.01,10.24
Kenya,Cassava,2007,125110,373.6,29147.76,11.04
Kenya,Cassava,2008,115358,744.5,37451.47,11.97
Kenya,Cassava,2009,110206,516.3,19646.76,11.27
Kenya,Cassava,2010,139190,920.5,39340.6,13.04
Kenya,Cassava,2011,155662,855.6,35974.25,8.37
Kenya,Cassava,2012,155648,544.1,31972.7,12.91
Kenya,Cassava,2013,106034,287.9,22038.35,10.7
Kenya,Sweet potatoes,1995,110226,417.4,21480.24,11.31
Kenya,Sweet potatoes,1996,99134,96.9,30912.04,12.73
Kenya,Sweet potatoes,1997,108637,554.7,23733.0,9.07
Kenya,Sweet potatoes,1998,138619,400.1,17975.91,11.36
Kenya,Sweet potatoes,1999,134543,388.2,31856.84,13.57
Kenya,Sweet potatoes,2000,102119,540.9,26101.27,13.2
Kenya,Sweet potatoes,2001,140656,608.6,21320.89,11.9
Kenya,Sweet potatoes,2002,110117,715.3,34838.48,10.02
Kenya,Sweet potatoes,2003,99746,736.6,17259.25,10.15
Kenya,Sweet potatoes,2004,119094,234.0,32199.86,10.44
Kenya,Sweet potatoes,2005,113613,323.7,34532.66,10.09
Kenya,Sweet potatoes,2006,101869,583.5,19493.37,9.32
Kenya,Sweet potatoes,2007,136827,718.1,37634.06,10.13
Kenya,Sweet potatoes,2008,124789,329.8,29639.16,9.35
Kenya,Sweet potatoes,2009,136677,626.9,35877.27,10.38
Kenya,Sweet potatoes,2010,140523,671.5,29054.59,10.96
Kenya,Sweet potatoes,2011,115133,396.1,29976.78,9.8
Kenya,Sweet potatoes,2012,112774,805.0,20303.03,9.45
Kenya,Sweet potatoes,2013,136724,958.6,21787.83,8.5
Kenya,Yams,1995,116424,729.1,26322.3,10.61
Kenya,Yams,1996,125866,337.3,24796.61,10.9
Kenya,Yams,1997,141314,379.2,33194.41,9.89
Kenya,Yams,1998,118443,475.3,36856.14,11.96
Kenya,Yams,1999,135304,425.5,21927.62,11.14
Kenya,Yams,2000,144144,739.1,26076.82,10.86
Kenya,Yams,2001,119335,655.1,37675.32,10.71
Kenya,Yams,2002,137126,693.3,18620.96,8.78
Kenya,Yams,2003,146346,894.6,35647.7,7.8
Kenya,Yams,2004,126562,432.6,33480.98,10.62
Kenya,Yams,2005,111861,178.4,28268.58,9.96
Kenya,Yams,2006,133447,651.0,36481.7,13.32
Kenya,Yams,2007,112783,723.7,29693.44,10.08
Kenya,Yams,2008,123338,271.0,36020.52,12.85
Kenya,Yams,2009,146391,497.6,26449.48,11.21
Kenya,Yams,2010,117290,512.0,24013.47,11.4
Kenya,Yams,2011,132362,884.6,34329.86,11.94
Kenya,Yams,2012,130600,556.3,20927.53,12.89
Kenya,Yams,2013,131503,1025.8,38482.65,12.36
Kenya,Plantains and others,1995,156597,458.4,26233.92,12.1
Kenya,Plantains and others,1996,164941,766.7,20422.68,10.38
Kenya,Plantains and others,1997,152336,961.7,17567.91,12.68
Kenya,Plantains and others,1998,162624,515.1,30131.13,10.13
Kenya,Plantains and others,1999,155266,773.0,22591.12,14.25
Kenya,Plantains and others,2000,177959,305.6,20640.14,11.48
Kenya,Plantains and others,2001,153404,749.2,25723.76,12.75
Kenya,Plantains and others,2002,151154,755.6,33453.14,10.03
Kenya,Plantains and others,2003,166476,295.5,19570.27,10.29
Kenya,Plantains and others,2004,138555,755.5,38808.53,9.87
Kenya,Plantains and others,2005,182380,897.1,34461.95,10.57
Kenya,Plantains and others,2006,178238,453.2,30389.33,7.49
Kenya,Plantains and others,2007,190351,717.5,23471.76,10.41
Kenya,Plantains and others,2008,153346,504.5,31027.49,13.99
Kenya,Plantains and others,2009,148470,476.8,20355.06,10.24
Kenya,Plantains and others,2010,188447,732.9,20227.25,13.0
Kenya,Plantains and others,2011,145054,714.6,32615.03,10.94
Kenya,Plantains and others,2012,137633,1089.6,18860.94,10.17
Kenya,Plantains and others,2013,157598,536.5,27654.06,9.88
Nigeria,Maize,1995,103391,556.5,38806.17,20.32
Nigeria,Maize,1996,98889,774.3,42240.31,24.89
Nigeria,Maize,1997,113570,826.4,64770.55,21.98
Nigeria,Maize,1998,91527,308.3,70308.28,19.24
Nigeria,Maize,1999,108022,577.4,58670.71,21.57
Nigeria,Maize,2000,112763,548.7,71016.08,20.59
Nigeria,Maize,2001,116116,461.4,63572.4,21.23
Nigeria,Maize,2002,107434,672.8,51657.97,25.34
Nigeria,Maize,2003,114274,256.7,52460.34,22.74
Nigeria,Maize,2004,102923,522.5,62446.5,20.16
Nigeria,Maize,2005,91657,553.1,66137.2,21.95
Nigeria,Maize,2006,105811,239.3,43501.22,23.07
Nigeria,Maize,2007,117192,701.9,75844.19,21.48
Nigeria,Maize,2008,93574,549.9,63054.04,16.82
Nigeria,Maize,2009,95025,532.3,37025.56,21.11
Nigeria,Maize,2010,106448,986.2,54837.86,21.34
Nigeria,Maize,2011,115073,682.8,45761.43,20.15
Nigeria,Maize,2012,125415,634.7,75817.35,19.11
Nigeria,Maize,2013,93589,603.9,76942.93,22.6
Nigeria,Potatoes,1995,234271,561.4,73840.14,21.12
Nigeria,Potatoes,1996,241091,753.6,55286.16,22.59
Nigeria,Potatoes,1997,208457,239.6,56523.86,22.84
Nigeria,Potatoes,1998,245591,928.3,36838.97,20.68
Nigeria,Potatoes,1999,223412,523.5,48269.88,21.29
Nigeria,Potatoes,2000,224585,396.4,49570.59,23.42
Nigeria,Potatoes,2001,219585,984.1,49622.52,23.03
Nigeria,Potatoes,2002,234756,258.0,65881.32,20.41
Nigeria,Potatoes,2003,207145,526.3,33647.09,21.1
Nigeria,Potatoes,2004,199535,669.0,53444.15,21.42
Nigeria,Potatoes,2005,183305,632.0,59117.95,23.05
Nigeria,Potatoes,2006,209949,764.8,58822.83,21.23
Nigeria,Potatoes,2007,219600,809.3,45398.28,21.83
Nigeria,Potatoes,2008,205545,819.4,62933.67,23.85
Nigeria,Potatoes,2009,220270,901.9,43129.23,19.64
Nigeria,Potatoes,2010,191664,642.6,75608.93,22.19
Nigeria,Potatoes,2011,234668,370.5,68032.92,22.09
Nigeria,Potatoes,2012,262325,764.9,76547.98,19.5
Nigeria,Potatoes,2013,189778,642.2,38888.5,22.03
Nigeria,"Rice, paddy",1995,101059,918.4,38642.16,21.47
Nigeria,"Rice, paddy",1996,93061,346.9,60731.37,19.41
Nigeria,"Rice, paddy",1997,78636,516.5,66347.52,22.05
Nigeria,"Rice, paddy",1998,89604,731.5,69256.89,19.72
Nigeria,"Rice, paddy",1999,106566,707.2,41758.78,18.28
Nigeria,"Rice, paddy",2000,101068,501.5,52707.77,22.12
Nigeria,"Rice, paddy",2001,101435,880.3,35071.87,19.16
Nigeria,"Rice, paddy",2002,87250,687.0,48295.18,20.99
Nigeria,"Rice, paddy",2003,105875,267.5,45382.33,19.38
Nigeria,"Rice, paddy",2004,86349,683.7,71949.12,24.37
Nigeria,"Rice, paddy",2005,87660,643.1,54412.37,25.89
Nigeria,"Rice, paddy",2006,112877,784.8,52891.44,20.26
Nigeria,"Rice, paddy",2007,105757,835.2,74019.78,19.66
Nigeria,"Rice, paddy",2008,97237,678.0,49215.58,21.71
Nigeria,"Rice, paddy",2009,104376,680.4,43767.95,19.53
Nigeria,"Rice, paddy",2010,102673,113.0,45535.33,22.72
Nigeria,"Rice, paddy",2011,82670,601.9,75844.52,22.04
Nigeria,"Rice, paddy",2012,112961,978.9,49976.74,22.06
Nigeria,"Rice, paddy",2013,98370,416.5,54359.51,21.12
Nigeria,Wheat,1995,61686,562.6,57678.89,23.48
Nigeria,Wheat,1996,66775,251.4,73308.19,22.11
Nigeria,Wheat,1997,75708,382.2,42930.24,20.61
Nigeria,Wheat,1998,59898,775.2,42514.34,21.8
Nigeria,Wheat,1999,75742,613.7,75532.02,21.12
Nigeria,Wheat,2000,59130,777.6,66354.39,20.87
Nigeria,Wheat,2001,59739,494.9,39341.54,22.92
Nigeria,Wheat,2002,58413,78.1,45437.77,19.8
Nigeria,Wheat,2003,59514,470.1,43665.56,23.04
Nigeria,Wheat,2004,76691,667.2,59265.17,19.71
Nigeria,Wheat,2005,70105,380.0,47576.03,23.09
Nigeria,Wheat,2006,62525,384.6,49585.95,20.49
Nigeria,Wheat,2007,72837,556.9,36416.87,22.27
Nigeria,Wheat,2008,62564,542.7,36509.53,19.38
Nigeria,Wheat,2009,64860,783.1,42766.12,22.38
Nigeria,Wheat,2010,80584,999.3,70059.47,21.86
Nigeria,Wheat,2011,70874,396.4,76292.71,23.87
Nigeria,Wheat,2012,60605,576.2,76716.74,22.78
Nigeria,Wheat,2013,70863,989.8,52928.95,21.6
Nigeria,Soybeans,1995,37196,588.5,58128.15,21.87
Nigeria,Soybeans,1996,36178,695.6,49660.24,23.06
Nigeria,Soybeans,1997,45227,565.7,32487.97,21.52
Nigeria,Soybeans,1998,37469,496.1,60600.21,20.64
Nigeria,Soybeans,1999,46717,426.5,57582.35,20.75
Nigeria,Soybeans,2000,35754,406.4,36627.65,22.85
Nigeria,Soybeans,2001,40859,759.0,42263.06,21.3
Nigeria,Soybeans,2002,48184,674.2,62222.16,20.11
Nigeria,Soybeans,2003,39684,619.5,38928.33,23.29
Nigeria,Soybeans,2004,47246,875.0,56071.42,24.0
Nigeria,Soybeans,2005,49899,826.6,58553.05,21.96
Nigeria,Soybeans,2006,45222,818.1,72246.05,19.65
Nigeria,Soybeans,2007,45151,804.2,36191.67,22.91
Nigeria,Soybeans,2008,45460,636.0,38982.92,21.54
Nigeria,Soybeans,2009,42788,594.5,57128.11,21.33
Nigeria,Soybeans,2010,40580,693.0,69301.58,21.89
Nigeria,Soybeans,2011,52183,477.9,66959.25,20.39
Nigeria,Soybeans,2012,43489,803.2,61654.63,22.04
Nigeria,Soybeans,2013,46444,502.1,35706.71,21.26
Nigeria,Sorghum,1995,53048,981.2,56135.81,18.17
Nigeria,Sorghum,1996,58082,55.7,48990.86,18.2
Nigeria,Sorghum,1997,66811,1088.1,70879.55,19.81
Nigeria,Sorghum,1998,47942,538.9,34058.04,22.33
Nigeria,Sorghum,1999,47165,716.7,60547.25,21.06
Nigeria,Sorghum,2000,64853,919.9,69699.44,22.69
Nigeria,Sorghum,2001,51417,481.8,43232.98,19.88
Nigeria,Sorghum,2002,54030,657.4,64725.7,22.77
Nigeria,Sorghum,2003,60181,1019.5,42400.1,21.96
Nigeria,Sorghum,2004,51341,553.6,65318.89,23.5
Nigeria,Sorghum,2005,52949,881.7,75978.13,22.67
Nigeria,Sorghum,2006,56542,383.0,42276.83,20.97
Nigeria,Sorghum,2007,48821,603.1,41356.74,22.67
Nigeria,Sorghum,2008,56722,252.8,43783.48,20.85
Nigeria,Sorghum,2009,50832,656.9,67951.44,21.11
Nigeria,Sorghum,2010,54799,1018.3,62115.47,23.07
Nigeria,Sorghum,2011,53312,881.3,66675.17,20.74
Nigeria,Sorghum,2012,51721,703.2,36454.08,20.11
Nigeria,Sorghum,2013,57871,487.7,67123.9,23.09
Nigeria,Cassava,1995,149148,778.4,64297.16,20.0
Nigeria,Cassava,1996,162887,624.7,71870.43,19.12
Nigeria,Cassava,1997,157264,720.2,50775.45,19.97
Nigeria,Cassava,1998,156726,633.4,67499.33,24.25
Nigeria,Cassava,1999,168352,381.3,68562.26,22.02
Nigeria,Cassava,2000,163952,608.9,43909.98,19.66
Nigeria,Cassava,2001,129965,466.8,70565.68,22.16
Nigeria,Cassava,2002,125204,580.0,47128.51,23.73
Nigeria,Cassava,2003,132539,734.8,56785.4,19.89
Nigeria,Cassava,2004,149328,823.8,35784.65,23.06
Nigeria,Cassava,2005,167151,697.6,73156.11,22.37
Nigeria,Cassava,2006,130256,698.6,46654.93,23.44
Nigeria,Cassava,2007,141638,885.9,41048.17,19.11
Nigeria,Cassava,2008,166745,304.8,59025.83,21.17
Nigeria,Cassava,2009,147949,828.9,58891.6,23.37
Nigeria,Cassava,2010,132427,581.0,66193.25,21.13
Nigeria,Cassava,2011,129228,597.0,40000.41,21.34
Nigeria,Cassava,2012,146025,699.8,70167.71,20.75
Nigeria,Cassava,2013,127887,604.4,48324.79,22.08
Nigeria,Sweet potatoes,1995,137010,325.8,58523.58,24.43
Nigeria,Sweet potatoes,1996,129699,1074.2,72465.1,22.7
Nigeria,Sweet potatoes,1997,124137,904.3,58678.67,20.06
Nigeria,Sweet potatoes,1998,117905,479.8,50560.04,17.85
Nigeria,Sweet potatoes,1999,141930,623.6,53340.14,21.59
Nigeria,Sweet potatoes,2000,116421,678.1,67096.54,18.87
Nigeria,Sweet potatoes,2001,122072,614.1,48337.52,22.0
Nigeria,Sweet potatoes,2002,134561,732.6,74050.71,20.59
Nigeria,Sweet potatoes,2003,143116,1077.1,51829.48,21.11
Nigeria,Sweet potatoes,2004,148067,665.6,35543.98,20.93
Nigeria,Sweet potatoes,2005,128802,519.8,47290.63,22.52
Nigeria,Sweet potatoes,2006,118411,291.5,58950.8,22.62
Nigeria,Sweet potatoes,2007,133507,672.4,74909.01,21.2
Nigeria,Sweet potatoes,2008,113923,389.9,57411.2,21.54
Nigeria,Sweet potatoes,2009,146893,795.2,42277.33,21.73
Nigeria,Sweet potatoes,2010,125664,643.3,38750.56,21.09
Nigeria,Sweet potatoes,2011,125750,566.0,52039.89,19.69
Nigeria,Sweet potatoes,2012,120140,802.7,51433.22,21.84
Nigeria,Sweet potatoes,2013,135839,821.3,58895.88,20.75
Nigeria,Yams,1995,161865,560.2,44151.52,19.61
Nigeria,Yams,1996,150653,261.8,49950.31,21.62
Nigeria,Yams,1997,143485,151.7,41360.62,22.01
Nigeria,Yams,1998,121343,481.6,41892.56,25.08
Nigeria,Yams,1999,137439,618.5,49877.68,22.39
Nigeria,Yams,2000,135723,471.6,40467.87,23.31
Nigeria,Yams,2001,135098,894.3,70778.62,23.01
Nigeria,Yams,2002,151288,1064.9,61639.72,19.78
Nigeria,Yams,2003,147169,772.6,67660.09,20.26
Nigeria,Yams,2004,125844,409.5,36880.21,21.42
Nigeria,Yams,2005,149443,690.1,67035.97,21.31
Nigeria,Yams,2006,130916,360.9,75519.88,21.58
Nigeria,Yams,2007,163565,641.6,71155.64,19.9
Nigeria,Yams,2008,154253,969.0,68662.26,24.48
Nigeria,Yams,2009,164049,681.8,75415.85,23.02
Nigeria,Yams,2010,110949,119.5,60314.52,21.46
Nigeria,Yams,2011,137372,901.3,43279.86,21.5
Nigeria,Yams,2012,133485,640.9,49620.45,22.54
Nigeria,Yams,2013,144622,1169.3,68728.76,22.0
Nigeria,Plantains and others,1995,182202,628.1,46726.73,23.6
Nigeria,Plantains and others,1996,150273,702.2,34746.69,24.23
Nigeria,Plantains and others,1997,147332,385.3,61345.18,19.89
Nigeria,Plantains and others,1998,171973,429.2,45865.04,22.89
